,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
897,76.0,274800.0,1924,1,100,65.5,3.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,967.0,3.0,0,0,305.0,1156.0,-73.894747,40.667456
898,85.0,176400.0,1982,1,100,51.4,6.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,632.1,3.0,0,0,307.0,74.0,-74.018997,40.642121
899,84.0,31000.0,1925,1,100,54.4,2.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,163.1,3.0,0,0,314.0,770.0,-73.958303,40.63589
927,75.0,110400.0,1898,1,100,69.0,4.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,325.9,3.0,0,0,306.0,59.0,-74.005166,40.677564
928,45.0,75600.0,1908,1,100,71.8,5.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.5,3.0,0,0,304.0,419.0,-73.920666,40.693313
929,82.0,147600.0,1929,1,100,65.2,3.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,202.2,3.0,0,0,311.0,430.0,-73.984661,40.60754
930,89.0,42000.0,1900,1,100,52.8,4.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,420.5,3.0,0,0,310.0,206.0,-74.018826,40.624132
931,52.0,128400.0,1925,1,100,65.8,3.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,314.0,546.0,-73.951906,40.612623
932,86.0,130800.0,1925,1,100,52.5,2.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,315.0,59401.0,-73.948946,40.597369
933,87.0,121200.0,1930,1,100,53.1,3.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,305.0,1220.0,-73.869147952,40.664075
934,81.0,96000.0,1959,1,100,63.0,3.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,9868.64512000004,3.0,0,0,318.0,974.0,-73.898241,40.645243
935,32.0,73200.0,1938,1,100,77.8,9.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,605.3,3.0,0,0,315.0,592.0,-73.951753,40.590423
936,89.0,21660.0,1898,1,100,51.3,2.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,314.0,794.0,-73.957282,40.648585
961,94.0,90000.0,1910,1,100,58.6,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,54.2,3.0,0,0,312.0,232.0,-73.985955,40.637486
962,78.0,108000.0,1924,1,100,61.9,3.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,165.7,3.0,0,0,311.0,424.0,-73.974847,40.608604
963,71.0,145200.0,1930,1,100,64.2,3.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,718.1,3.0,0,0,311.0,410.0,-73.976953,40.6013
964,95.0,98400.0,1933,1,100,46.1,2.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,318.0,698.0,-73.912989,40.615998
965,31.0,133200.0,1925,1,100,71.2,16.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,387.6,2.0,0,0,302.0,11.0,-73.988853,40.694682
966,99.0,25360.0,1935,1,100,16.6,4.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,4763.0,1.0,0,0,310.0,130.0,-74.023249,40.633444
981,30.0,109200.0,1956,1,100,103.2,4.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,303.0,381.0,-73.926597,40.680727
982,93.0,170400.0,1965,1,100,37.5,3.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,482.7,3.0,0,0,315.0,608.0,-73.954037,40.583125
983,56.0,115200.0,1930,1,100,69.7,5.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,562.5,3.0,0,0,317.0,930.0,-73.91402,40.651022
984,77.0,169200.0,1951,1,100,55.8,2.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,314.0,748.0,-73.946279,40.623561
985,97.0,103200.0,1959,1,100,46.8,5.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1356.0,3.0,0,0,315.0,596.0,-73.9391,40.591109
986,89.0,324000.0,1924,1,100,63.4,3.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,187.6,3.0,0,0,309.0,213.0,-73.961695,40.670349
987,92.0,450000.0,1974,1,100,46.3,4.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1167.7,3.0,0,0,314.0,768.0,-73.959285,40.620525
989,57.0,150000.0,2004,1,100,54.5,7.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1922.2,3.0,0,0,317.0,836.0,-73.933582,40.636455
994,75.0,412800.0,1937,1,100,87.7,3.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2968.3,3.0,0,0,305.0,1180.0,-73.869147952,40.691146
1004,88.0,44400.0,1898,1,100,49.8,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.8,3.0,0,0,304.0,431.0,-73.91748,40.700774
1005,83.0,103200.0,1901,1,100,48.0,2.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,756.9,3.0,0,0,304.0,445.0,-73.922702,40.703767
1006,83.0,92400.0,1915,1,100,60.0,3.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,488.0,-73.977642,40.640463
1007,74.0,64800.0,1921,1,100,65.9,2.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,9.9,3.0,0,0,310.0,60.0,-74.02897888640001,40.623986
1008,78.0,94800.0,1924,1,100,60.9,3.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,257.2,3.0,0,0,314.0,754.0,-73.950473,40.621507
1009,68.0,90000.0,1927,1,100,58.4,3.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,317.0,840.0,-73.931151,40.642031
1010,76.0,110400.0,1938,1,100,69.3,4.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,317.0,886.0,-73.920109,40.658295
1012,64.0,24210.0,1956,1,100,62.0,5.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,107.7,2.0,0,0,304.0,425.0,-73.929647,40.702083
1028,96.0,166800.0,1952,1,100,39.1,2.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,315.0,596.0,-73.937672,40.593521
1029,79.0,111600.0,1908,1,100,53.0,3.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,502.2,3.0,0,0,301.0,527.0,-73.95465,40.709647
1030,88.0,62400.0,1904,1,100,41.2,4.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,172.1,3.0,0,0,318.0,734.0,-73.938265,40.625662
1031,96.0,27600.0,1898,1,100,43.2,4.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,86.4,3.0,0,0,302.0,43.0,-73.989132,40.690145
1032,77.0,112800.0,1924,1,100,59.4,5.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,302.0,39.0,-73.980678,40.684504
1033,58.0,81600.0,1993,1,100,60.3,7.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,314.0,794.0,-73.957138,40.64859
1034,56.0,110400.0,1996,1,100,55.9,8.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,678.3,3.0,0,0,308.0,305.0,-73.960447,40.676838
1035,89.0,20760.0,1898,1,100,46.9,7.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,70.3,2.0,0,0,302.0,11.0,-73.990967,40.690757
1037,87.0,27660.0,1956,1,100,75.6,2.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,126.4,3.0,0,0,312.0,110.0,-73.992948,40.642834
1038,16.0,57580.0,1912,1,100,78.1,18.878450000000004,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,557.3,2.0,0,0,309.0,323.0,-73.954972,40.6701
1058,78.0,78080.0,1898,1,100,52.7,3.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,669.5,3.0,0,0,317.0,830.0,-73.947253,40.640066
1059,65.0,54000.0,1905,1,100,58.3,5.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,311.0,190.0,-74.000792,40.61978
1060,76.0,102000.0,1966,1,100,53.9,3.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,514.5,3.0,0,0,301.0,561.0,-73.95427,40.7152691568
1061,59.0,87600.0,1999,1,100,61.9,7.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,270.0,3.0,0,0,315.0,570.0,-73.933499,40.596757
1062,64.0,92400.0,1925,1,100,69.5,5.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1728.9,3.0,0,0,315.0,41401.0,-73.970013,40.602084
1063,90.0,92400.0,1925,1,100,47.2,3.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,544.1,3.0,0,0,315.0,37401.0,-73.969964,40.590564
1064,94.0,106925.0,1898,1,100,44.9,2.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,27.6,3.0,0,0,304.0,393.0,-73.92814,40.695056
1065,91.0,52980.0,1996,1,100,37.3,4.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,285.8,2.0,0,0,317.0,946.0,-73.921558,40.643524
1688,83.0,63600.0,1991,1,100,38.5,5.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,305.0,96081.99679999948,-73.883643,40.645638
1992,69.0,109750.3,1906,1,100,58.9,5.662279254901957,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,664.1,4.0,0,0,302.0,502.0,-73.99238,40.695034
2777,34.0,55627.0,1898,1,100,60.5,10.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,135.7,2.0,0,0,303.0,387.0,-73.925754,40.689812
4827,19.0,54000.0,1928,1,100,71.0,12.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,236.0,-73.990593,40.633057
4829,22.0,47607.0,2006,1,100,79.9,9.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,236.0,-73.9914,40.633672
4870,48.0,57600.0,1965,1,100,65.4,6.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,492.0,-73.969658,40.638128
4871,5.0,25504.0,1962,1,100,98.4,14.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,486.0,-73.978914,40.639418
4898,69.0,143841.0,1950,1,100,41.0,6.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,312.0,456.0,-73.966486,40.62638
4899,42.0,111902.0,1922,1,100,46.5,12.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,314.0,532.0,-73.960269,40.625313
4932,66.0,134650.0,1995,1,100,56.2,8.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,312.0,238.0,-73.992351,40.631344
4994,34.0,31244.6,2004,1,100,72.6,8.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,24.5,2.0,0,0,302.0,502.0,-73.991169,40.694699
5049,77.0,74000.0,1998,1,100,46.3,6.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,472.0,-73.982539,40.625584
5060,5.0,50290.0,2009,1,100,89.0,14.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,305.0,1208.0,-73.869147952,40.668838
5063,22.0,55627.0,2003,1,100,59.6,10.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,135.7,2.0,0,0,303.0,387.0,-73.925506,40.689842
5909,90.0,61710.0,2006,1,100,41.2,2.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,286.5,2.0,0,0,314.0,512.0,-73.963208,40.645016
5917,20.0,13200.0,1975,1,100,64.2,18.878450000000004,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,71.8,1.0,0,0,301.0,527.0,-73.954217,40.709674
5963,20.0,61075.0,2010,1,100,86.2,15.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,233.4,2.0,0,0,305.0,1170.0,-73.886936,40.677697
5981,39.0,13200.0,1973,1,100,56.4,18.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,461.2,1.0,0,0,308.0,341.0,-73.945106,40.674029
5998,26.0,65203.0,2005,1,100,75.9,13.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,170.8,2.0,0,0,318.0,984.0,-73.892022,40.647323
5999,32.0,133624.0,2009,1,100,74.8,14.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,311.0,428.0,-73.986595,40.60731
6000,67.0,36300.0,2010,1,100,61.5,9.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,176.3,2.0,0,0,307.0,72.0,-74.01976,40.639571
6001,32.0,106700.0,2010,1,100,71.0,13.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,6783.1,2.0,0,0,311.0,180.0,-74.00806,40.606792
6037,86.0,47300.0,2009,1,100,43.4,3.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,31.4,2.0,0,0,306.0,137.0,-73.987787,40.670764
6106,33.0,105825.0,2009,1,100,64.4,13.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1051.8,2.0,0,0,305.0,96081.99679999948,-73.878547,40.687145
6110,48.0,188400.0,2009,1,100,70.7,11.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,307.0,84.0,-74.005197,40.65571
6118,64.0,13200.0,2000,1,100,43.5,13.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,1.0,0,0,303.0,247.0,-73.945332,40.679398
6119,64.0,13200.0,2000,1,100,36.1,10.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,1.0,0,0,304.0,411.0,-73.908315,40.687974
6120,87.0,36000.0,2000,1,100,43.1,4.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,363.5,2.0,0,0,318.0,650.0,-73.936743,40.620326
6129,5.0,13200.0,2000,1,100,70.3,18.878450000000004,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,1.0,0,0,305.0,1156.0,-73.894954,40.668362
6184,62.0,51963.0,2012,1,100,61.2,8.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,148.0,2.0,0,0,310.0,120.0,-74.007645,40.632478
6185,28.0,155875.0,2012,1,100,86.4,14.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2032.9,2.0,0,0,305.0,1070.0,-73.874734,40.657434
6623,13.0,74452.0,2012,1,100,109.1,16.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,310.0,60.0,-74.02897888640001,40.620957
6989,83.0,65792.0,1986,1,100,27.2,8.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2137.0,2.0,0,0,312.0,232.0,-73.984979,40.635008
7108,30.0,116278.0,2013,1,100,73.6,13.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1066.6,2.0,0,0,306.0,12901.0,-73.980491,40.680428
7109,15.0,98277.0,2013,1,100,86.5,14.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1086.6,2.0,0,0,310.0,68.0,-74.023948,40.63359
7146,84.0,55200.0,1898,1,100,52.6,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,245.4,3.0,0,0,302.0,39.0,-73.979649,40.686499
8283,96.0,89296.0,1958,1,100,41.3,3.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,307.0,500.0,-73.978508,40.648404
8856,64.0,77200.0,1972,1,100,88.5,9.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,302.0,11.0,-73.988154,40.692868
8986,63.0,243408.0,1915,2,100,68.6,8.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,7.705599999999958,0,0,302.0,13.0,-73.986015,40.697254
9290,19.0,106175.0,2015,1,100,97.6,17.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,99.0,2.0,0,0,307.0,504.0,-73.973362,40.64759
9312,23.0,34698.0,1922,1,100,76.1,9.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.3,2.0,0,0,311.0,188.0,-74.001898,40.618718
9486,31.0,65400.0,2007,1,100,49.6,14.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,1.0,0,0,312.0,226.0,-73.986599,40.641735
9516,5.0,62000.0,1986,1,100,96.0,15.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,312.0,234.0,-73.985816,40.633034
9527,81.0,128131.0,1953,1,100,32.8,5.662279254901957,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,7.705599999999958,0,0,311.0,250.0,-73.996181,40.625547
9572,42.0,72000.0,2003,1,100,63.4,8.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,242.0,-73.990004,40.623672
9748,85.0,58420.0,1969,1,100,40.3,2.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,4103.7,2.0,0,0,305.0,1144.0,-73.901487,40.674961
10142,90.0,237223.0,2003,1,100,35.7,5.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,311.0,410.0,-73.972743,40.600594
10344,56.0,41848.0,1922,1,100,45.9,7.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,304.0,419.0,-73.919473,40.695717
10587,91.0,52500.0,1928,1,100,28.5,5.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,162.3,2.0,0,0,314.0,794.0,-73.957639,40.648568
10596,96.0,58040.0,1942,1,100,41.2,3.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,7.0,0,0,317.0,832.0,-73.941625,40.6398
10610,93.0,160500.0,1961,1,100,29.7,5.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,897.7,7.0,0,0,310.0,34.0,-74.02897888640001,40.636669
10612,24.0,73400.0,2007,1,100,65.9,14.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,226.0,-73.986599,40.641735
10793,35.0,193000.0,2009,1,100,55.8,15.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,308.0,313.0,-73.942389,40.677258
10794,40.0,76437.0,1930,1,100,61.0,12.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,302.0,199.0,-73.965762,40.682645
10890,77.0,51096.0,2008,1,100,92.3,11.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,314.0,772.0,-73.9528,40.632441
11076,75.0,98632.0,2014,1,100,59.9,6.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,403.9,3.0,0,0,306.0,53.0,-74.009182,40.673531
11082,63.0,52903.0,1962,1,100,60.4,5.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2642.0,4.0,0,0,315.0,598.0,-73.93226,40.586329
11216,92.0,51000.0,1967,1,100,44.9,5.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1988.1,5.0,0,0,312.0,458.0,-73.971183,40.628017
11356,49.0,17000.0,1955,1,100,73.5,4.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,938.4,3.0,0,0,307.0,504.0,-73.971966,40.650217
12329,17.0,114961.0,2015,1,100,79.2,11.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,450.2,2.0,0,0,312.0,492.0,-73.971032,40.644469
12454,99.0,299000.0,1962,1,80,31.2,1.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1775.1,3.0,0,0,317.0,946.0,-73.922732,40.643889
12985,5.0,45372.0,1988,1,100,82.5,18.878450000000004,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,311.0,270.0,-73.98921,40.606366
13431,5.0,30560.0,1900,1,100,124.62239999999983,18.878450000000004,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,264.8,4.0,0,0,302.0,11.0,-73.993213,40.692594
15006,46.0,37499.0,1929,1,100,78.2,5.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1386.9,4.0,0,0,301.0,507.0,-73.947814,40.700243
16092,97.0,43317.0,1931,1,100,40.9,3.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,464.0,-73.977946,40.62465
16191,91.0,60792.0,1973,1,100,31.8,5.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,470.0,-73.988584,40.626499
16376,37.0,39025.0,1925,1,100,92.3,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,453.4,7.0,0,0,311.0,400.0,-73.974285,40.599156
16380,79.0,34668.0,1969,1,100,50.6,4.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2467.1,6.0,0,0,301.0,481.0,-73.937387,40.713264
16384,66.0,35502.0,1951,1,100,53.1,5.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,196.9,4.0,0,0,315.0,388.0,-73.968638,40.592894
16438,39.0,48000.0,1922,1,100,66.3,10.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,218.0,-74.001391,40.635865
16439,15.0,37700.0,1977,1,100,124.62239999999983,2.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,238.0,-73.993371,40.632124
16511,98.0,28000.0,1931,1,100,41.1,2.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,107.5,3.0,0,0,310.0,46.0,-74.02897888640001,40.627629
16555,52.0,46140.0,1930,1,100,46.3,5.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,113.0,3.0,0,0,316.0,900.0,-73.921883,40.664066
16557,25.0,62500.0,2007,1,100,56.1,12.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,317.0,892.0,-73.921233,40.66213
